category	file	line	token
mascot	src/features/chapters/story/market.ts	247	MILO_ASPECT
mascot	src/features/chapters/story/MarketDay.tsx	27	@/infra/useMiloSpeaker
mascot	src/features/chapters/story/MarketDay.tsx	70	milo
mascot	src/features/chapters/story/MarketDay.tsx	81	milo
mascot	src/features/chapters/story/MarketDay.tsx	81	/assets/characters/milo_explorer.png
mascot	src/features/chapters/story/MarketDay.tsx	81	🦊
mascot	src/features/chapters/story/MarketDay.tsx	90	milo
mascot	src/features/chapters/story/MarketDay.tsx	90	/assets/characters/milo_explorer.png
mascot	src/features/chapters/story/MarketDay.tsx	90	🦊
mascot	src/features/chapters/story/MarketDay.tsx	99	milo
mascot	src/features/chapters/story/MarketDay.tsx	99	/assets/characters/milo_idle.png
mascot	src/features/chapters/story/MarketDay.tsx	99	🦊
mascot	src/features/chapters/story/MarketDay.tsx	101	Milo
mascot	src/features/chapters/story/MarketDay.tsx	173	MiloHost
mascot	src/features/chapters/story/MarketDay.tsx	173	milo
mascot	src/features/chapters/story/MarketDay.tsx	175	milo.src
mascot	src/features/chapters/story/MarketDay.tsx	175	/assets/characters/milo_idle.png
mascot	src/features/chapters/story/MarketDay.tsx	181	milo.emoji
mascot	src/features/chapters/story/MarketDay.tsx	182	milo.accessory
mascot	src/features/chapters/story/MarketDay.tsx	184	Milo
mascot	src/features/chapters/story/MarketDay.tsx	502	Milo
mascot	src/features/chapters/story/MarketDay.tsx	586	Milo
mascot	src/features/chapters/story/MarketDay.tsx	602	--milo-orange
mascot	src/features/chapters/story/MarketDay.tsx	611	--milo-orange
mascot	src/features/chapters/story/MarketDay.tsx	620	--milo-orange
mascot	src/features/chapters/story/MarketDay.tsx	620	--milo-orange-deep
mascot	src/features/chapters/story/MarketDay.tsx	624	Milo
mascot	src/features/chapters/story/MarketDay.tsx	639	Milo
mascot	src/features/chapters/story/MarketDay.tsx	640	MiloHost
mascot	src/features/chapters/story/MarketDay.tsx	640	milo
mascot	src/features/chapters/story/MarketDay.tsx	640	shown.w.milo
mascot	src/features/chapters/story/MeasureIt.tsx	5	Milo
mascot	src/features/chapters/story/MeasureIt.tsx	39	@/infra/useMiloSpeaker
mascot	src/features/chapters/story/MeasureIt.tsx	108	milo
mascot	src/features/chapters/story/MeasureIt.tsx	113	milo
mascot	src/features/chapters/story/MeasureIt.tsx	113	/assets/characters/milo_explorer.png
mascot	src/features/chapters/story/MeasureIt.tsx	113	🦊
mascot	src/features/chapters/story/MeasureIt.tsx	114	Milo
mascot	src/features/chapters/story/MeasureIt.tsx	116	milo
mascot	src/features/chapters/story/MeasureIt.tsx	116	/assets/characters/milo_explorer.png
mascot	src/features/chapters/story/MeasureIt.tsx	116	🦊
mascot	src/features/chapters/story/MeasureIt.tsx	117	Milo
mascot	src/features/chapters/story/MeasureIt.tsx	250	--milo-orange
mascot	src/features/chapters/story/MeasureIt.tsx	250	--milo-orange-deep
mascot	src/features/chapters/story/MeasureIt.tsx	328	Milo
mascot	src/features/chapters/story/MeasureIt.tsx	351	Milo
mascot	src/features/chapters/story/MeasureIt.tsx	355	Milo
mascot	src/features/chapters/story/MeasureIt.tsx	398	MiloHost
mascot	src/features/chapters/story/MeasureIt.tsx	398	milo
mascot	src/features/chapters/story/MeasureIt.tsx	400	milo.src
mascot	src/features/chapters/story/MeasureIt.tsx	400	/assets/characters/milo_idle.png
mascot	src/features/chapters/story/MeasureIt.tsx	407	milo.emoji
mascot	src/features/chapters/story/MeasureIt.tsx	408	milo.accessory
mascot	src/features/chapters/story/MeasureIt.tsx	410	Milo
mascot	src/features/chapters/story/MeasureIt.tsx	501	--milo-orange
mascot	src/features/chapters/story/MeasureIt.tsx	502	--milo-orange
mascot	src/features/chapters/story/MeasureIt.tsx	511	--milo-orange
mascot	src/features/chapters/story/MeasureIt.tsx	512	--milo-orange
mascot	src/features/chapters/story/MeasureIt.tsx	522	--milo-orange
mascot	src/features/chapters/story/MeasureIt.tsx	522	--milo-orange-deep
mascot	src/features/chapters/story/MeasureIt.tsx	527	Milo
mascot	src/features/chapters/story/MeasureIt.tsx	543	MiloHost
mascot	src/features/chapters/story/MeasureIt.tsx	543	milo
mascot	src/features/chapters/story/MeasureIt.tsx	543	world.milo
mascot	src/features/chapters/story/MiloSprite.tsx	3	MiloSprite
mascot	src/features/chapters/story/MiloSprite.tsx	3	Milo
mascot	src/features/chapters/story/MiloSprite.tsx	11	/milo_a.png
mascot	src/features/chapters/story/MiloSprite.tsx	11	/milo_c.png
mascot	src/features/chapters/story/MiloSprite.tsx	12	/milo_idle.png
mascot	src/features/chapters/story/MiloSprite.tsx	14	MiloSprite
mascot	src/features/chapters/story/MiloSprite.tsx	29	Milo
mascot	src/features/chapters/story/MiloSprite.tsx	33	milo_bob
mascot	src/features/chapters/story/MiloSprite.tsx	35	milo_bob
mascot	src/features/chapters/story/NestTree.tsx	29	@/infra/useMiloSpeaker
mascot	src/features/chapters/story/NestTree.tsx	57	milo
mascot	src/features/chapters/story/NestTree.tsx	65	milo
mascot	src/features/chapters/story/NestTree.tsx	65	/assets/characters/milo_explorer.png
mascot	src/features/chapters/story/NestTree.tsx	65	🦊
mascot	src/features/chapters/story/NestTree.tsx	66	Milo
mascot	src/features/chapters/story/NestTree.tsx	72	milo
mascot	src/features/chapters/story/NestTree.tsx	72	/assets/characters/milo_explorer.png
mascot	src/features/chapters/story/NestTree.tsx	72	🦊
mascot	src/features/chapters/story/NestTree.tsx	73	Milo
mascot	src/features/chapters/story/NestTree.tsx	79	milo
mascot	src/features/chapters/story/NestTree.tsx	79	/assets/characters/milo_idle.png
mascot	src/features/chapters/story/NestTree.tsx	79	🦊
mascot	src/features/chapters/story/NestTree.tsx	80	Milo
mascot	src/features/chapters/story/NestTree.tsx	166	--milo-orange
mascot	src/features/chapters/story/NestTree.tsx	354	Milo
mascot	src/features/chapters/story/NestTree.tsx	379	Milo
mascot	src/features/chapters/story/NestTree.tsx	483	--milo-orange
mascot	src/features/chapters/story/NestTree.tsx	494	--milo-orange
mascot	src/features/chapters/story/NestTree.tsx	501	--milo-orange
mascot	src/features/chapters/story/NestTree.tsx	502	Milo
mascot	src/features/chapters/story/NestTree.tsx	514	--milo-orange
mascot	src/features/chapters/story/NestTree.tsx	514	--milo-orange-deep
mascot	src/features/chapters/story/NestTree.tsx	522	Milo
mascot	src/features/chapters/story/NestTree.tsx	533	MiloHost
mascot	src/features/chapters/story/NestTree.tsx	533	milo
mascot	src/features/chapters/story/NestTree.tsx	533	world.milo
mascot	src/features/chapters/story/NestTree.tsx	538	Milo
mascot	src/features/chapters/story/NestTree.tsx	539	MiloHost
mascot	src/features/chapters/story/NestTree.tsx	539	milo
mascot	src/features/chapters/story/NestTree.tsx	541	milo.src
mascot	src/features/chapters/story/NestTree.tsx	541	/assets/characters/milo_idle.png
mascot	src/features/chapters/story/NestTree.tsx	547	milo.emoji
mascot	src/features/chapters/story/NestTree.tsx	548	milo.accessory
mascot	src/features/chapters/story/NestTree.tsx	550	Milo
mascot	src/features/chapters/story/NumberTown.tsx	5	Milo
mascot	src/features/chapters/story/NumberTown.tsx	17	Milo
mascot	src/features/chapters/story/NumberTown.tsx	21	@/infra/useMiloSpeaker
mascot	src/features/chapters/story/NumberTown.tsx	63	milo
mascot	src/features/chapters/story/NumberTown.tsx	71	milo
mascot	src/features/chapters/story/NumberTown.tsx	71	/assets/characters/milo_postman.png
mascot	src/features/chapters/story/NumberTown.tsx	71	🦊
mascot	src/features/chapters/story/NumberTown.tsx	72	Milo
mascot	src/features/chapters/story/NumberTown.tsx	74	milo
mascot	src/features/chapters/story/NumberTown.tsx	74	/assets/characters/milo_explorer.png
mascot	src/features/chapters/story/NumberTown.tsx	74	🦊
mascot	src/features/chapters/story/NumberTown.tsx	75	Milo
mascot	src/features/chapters/story/NumberTown.tsx	77	milo
mascot	src/features/chapters/story/NumberTown.tsx	77	/assets/characters/milo_explorer.png
mascot	src/features/chapters/story/NumberTown.tsx	77	🦊
mascot	src/features/chapters/story/NumberTown.tsx	78	Milo
mascot	src/features/chapters/story/NumberTown.tsx	84	Milo
mascot	src/features/chapters/story/NumberTown.tsx	119	MiloHost
mascot	src/features/chapters/story/NumberTown.tsx	119	milo
mascot	src/features/chapters/story/NumberTown.tsx	121	milo.src
mascot	src/features/chapters/story/NumberTown.tsx	121	/assets/characters/milo_idle.png
mascot	src/features/chapters/story/NumberTown.tsx	127	milo.emoji
mascot	src/features/chapters/story/NumberTown.tsx	128	milo.accessory
mascot	src/features/chapters/story/NumberTown.tsx	130	Milo
mascot	src/features/chapters/story/NumberTown.tsx	145	--milo-orange
mascot	src/features/chapters/story/NumberTown.tsx	193	Milo
mascot	src/features/chapters/story/NumberTown.tsx	199	Milo
mascot	src/features/chapters/story/NumberTown.tsx	260	Milo
mascot	src/features/chapters/story/NumberTown.tsx	274	Milo
mascot	src/features/chapters/story/NumberTown.tsx	301	--milo-orange
mascot	src/features/chapters/story/NumberTown.tsx	370	--milo-orange
mascot	src/features/chapters/story/NumberTown.tsx	379	--milo-orange
mascot	src/features/chapters/story/NumberTown.tsx	388	--milo-orange
mascot	src/features/chapters/story/NumberTown.tsx	388	--milo-orange-deep
mascot	src/features/chapters/story/NumberTown.tsx	392	Milo
mascot	src/features/chapters/story/NumberTown.tsx	407	MiloHost
mascot	src/features/chapters/story/NumberTown.tsx	407	milo
mascot	src/features/chapters/story/NumberTown.tsx	407	world.milo
mascot	src/features/chapters/story/PlayTime.tsx	10	Milo.
mascot	src/features/chapters/story/PlayTime.tsx	23	Milo
mascot	src/features/chapters/story/PlayTime.tsx	37	@/infra/useMiloSpeaker
mascot	src/features/chapters/story/PlayTime.tsx	45	MILO_X
mascot	src/features/chapters/story/PlayTime.tsx	45	MILO_SCALE
mascot	src/features/chapters/story/PlayTime.tsx	56	Milo
mascot	src/features/chapters/story/PlayTime.tsx	62	Milo
mascot	src/features/chapters/story/PlayTime.tsx	67	MILO_LAND
mascot	src/features/chapters/story/PlayTime.tsx	67	/assets/characters/milo_side.png
mascot	src/features/chapters/story/PlayTime.tsx	68	MILO_REEF
mascot	src/features/chapters/story/PlayTime.tsx	68	/assets/characters/milo_underwater.png
mascot	src/features/chapters/story/PlayTime.tsx	72	Milo
mascot	src/features/chapters/story/PlayTime.tsx	97	Milo
mascot	src/features/chapters/story/PlayTime.tsx	162	Milo
mascot	src/features/chapters/story/PlayTime.tsx	182	miloSrc
mascot	src/features/chapters/story/PlayTime.tsx	182	MILO_REEF
mascot	src/features/chapters/story/PlayTime.tsx	182	MILO_LAND
mascot	src/features/chapters/story/PlayTime.tsx	183	MILO_X
mascot	src/features/chapters/story/PlayTime.tsx	183	miloSrc
mascot	src/features/chapters/story/PlayTime.tsx	183	MILO_SCALE
mascot	src/features/chapters/story/PlayTime.tsx	185	Milo
mascot	src/features/chapters/story/PlayTime.tsx	190	miloHalfPct
mascot	src/features/chapters/story/PlayTime.tsx	190	MILO_SCALE
mascot	src/features/chapters/story/PlayTime.tsx	190	miloSrc
mascot	src/features/chapters/story/PlayTime.tsx	191	miloHalfPct
mascot	src/features/chapters/story/PlayTime.tsx	200	MILO_SCALE
mascot	src/features/chapters/story/PlayTime.tsx	202	miloSrc
mascot	src/features/chapters/story/PlayTime.tsx	228	miloSrc
mascot	src/features/chapters/story/PlayTime.tsx	282	Milo
mascot	src/features/chapters/story/PlayTime.tsx	293	Milo
mascot	src/features/chapters/story/PlayTime.tsx	320	Milo.
mascot	src/features/chapters/story/PlayTime.tsx	364	Milo
mascot	src/features/chapters/story/PlayTime.tsx	378	Milo
mascot	src/features/chapters/story/PlayTime.tsx	384	milo
mascot	src/features/chapters/story/PlayTime.tsx	384	MILO_SCALE
mascot	src/features/chapters/story/PlayTime.tsx	389	Milo
mascot	src/features/chapters/story/PlayTime.tsx	391	miloSrc
mascot	src/features/chapters/story/PlayTime.tsx	391	...milo
mascot	src/features/chapters/story/PlayTime.tsx	391	milo.left
mascot	src/features/chapters/story/PlayTime.tsx	392	miloSrc
mascot	src/features/chapters/story/PlayTime.tsx	392	MILO_SCALE
mascot	src/features/chapters/story/PlayTime.tsx	451	--milo-orange
mascot	src/features/chapters/story/PlayTime.tsx	456	--milo-orange
mascot	src/features/chapters/story/PlayTime.tsx	564	Milo
mascot	src/features/chapters/story/PlayTime.tsx	568	--milo-orange
mascot	src/features/chapters/story/PlayTime.tsx	569	--milo-orange
mascot	src/features/chapters/story/PlayTime.tsx	578	--milo-orange
mascot	src/features/chapters/story/PlayTime.tsx	585	Milo
mascot	src/features/chapters/story/PlayTime.tsx	586	Milo
mascot	src/features/chapters/story/PlayTime.tsx	589	--milo-orange
mascot	src/features/chapters/story/PlayTime.tsx	589	--milo-orange-deep
mascot	src/features/chapters/story/PlayTime.tsx	593	Milo
mascot	src/features/chapters/story/preteen/kit.tsx	5	Milo
mascot	src/features/chapters/story/preteen/kit.tsx	11	@/infra/useMiloSpeaker
mascot	src/features/chapters/story/preteen/kit.tsx	46	Milo/Continue
mascot	src/features/chapters/story/preteen/kit.tsx	158	Milo
mascot	src/features/chapters/story/preteen/kit.tsx	159	PtMilo
mascot	src/features/chapters/story/preteen/kit.tsx	165	🦊
mascot	src/features/chapters/story/preteen/kit.tsx	166	/assets/characters/milo_explorer.png
mascot	src/features/chapters/story/preteen/kit.tsx	166	Milo
mascot	src/features/chapters/story/preteen/kit.tsx	202	Milo
mascot	src/features/chapters/story/preteen/kit.tsx	202	LabBackdrop/BackChip/PtMilo.
mascot	src/features/chapters/story/RainbowTown.tsx	16	Milo
mascot	src/features/chapters/story/RainbowTown.tsx	18	Milo
mascot	src/features/chapters/story/RainbowTown.tsx	24	Milo
mascot	src/features/chapters/story/RainbowTown.tsx	28	MILO
mascot	src/features/chapters/story/RainbowTown.tsx	44	@/infra/useMiloSpeaker
mascot	src/features/chapters/story/RainbowTown.tsx	242	--milo-orange
mascot	src/features/chapters/story/RainbowTown.tsx	251	Milo
mascot	src/features/chapters/story/RainbowTown.tsx	252	MiloPainter
mascot	src/features/chapters/story/RainbowTown.tsx	255	/assets/characters/milo_painter.png
mascot	src/features/chapters/story/RainbowTown.tsx	255	/assets/characters/milo_idle.png
mascot	src/features/chapters/story/RainbowTown.tsx	336	--milo-orange
mascot	src/features/chapters/story/RainbowTown.tsx	350	Milo
mascot	src/features/chapters/story/RainbowTown.tsx	386	Milo
mascot	src/features/chapters/story/RainbowTown.tsx	438	Milo
mascot	src/features/chapters/story/RainbowTown.tsx	440	Milo
mascot	src/features/chapters/story/RainbowTown.tsx	455	Milo
mascot	src/features/chapters/story/RainbowTown.tsx	470	Milo
mascot	src/features/chapters/story/RainbowTown.tsx	537	Milo
mascot	src/features/chapters/story/RainbowTown.tsx	582	Milo
mascot	src/features/chapters/story/RainbowTown.tsx	669	--milo-orange
mascot	src/features/chapters/story/RainbowTown.tsx	700	--milo-orange
mascot	src/features/chapters/story/RainbowTown.tsx	707	--milo-orange
mascot	src/features/chapters/story/RainbowTown.tsx	712	Milo
mascot	src/features/chapters/story/RainbowTown.tsx	717	--milo-orange
mascot	src/features/chapters/story/RainbowTown.tsx	717	--milo-orange-deep
mascot	src/features/chapters/story/RainbowTown.tsx	759	Milo
mascot	src/features/chapters/story/RainbowTown.tsx	767	--milo-orange
mascot	src/features/chapters/story/RainbowTown.tsx	767	--milo-orange-deep
mascot	src/features/chapters/story/RainbowTown.tsx	782	MiloPainter
mascot	src/features/chapters/story/ReadyBar.tsx	22	Milo
mascot	src/features/chapters/story/SeesawPark.tsx	29	@/infra/useMiloSpeaker
mascot	src/features/chapters/story/SeesawPark.tsx	60	milo
mascot	src/features/chapters/story/SeesawPark.tsx	71	milo
mascot	src/features/chapters/story/SeesawPark.tsx	71	/assets/characters/milo_explorer.png
mascot	src/features/chapters/story/SeesawPark.tsx	71	🦊
mascot	src/features/chapters/story/SeesawPark.tsx	80	milo
mascot	src/features/chapters/story/SeesawPark.tsx	80	/assets/characters/milo_idle.png
mascot	src/features/chapters/story/SeesawPark.tsx	80	🦊
mascot	src/features/chapters/story/SeesawPark.tsx	106	milo
mascot	src/features/chapters/story/SeesawPark.tsx	106	/assets/characters/milo_fishing.png
mascot	src/features/chapters/story/SeesawPark.tsx	106	🦊
mascot	src/features/chapters/story/SeesawPark.tsx	108	Milo
mascot	src/features/chapters/story/SeesawPark.tsx	173	MiloHost
mascot	src/features/chapters/story/SeesawPark.tsx	173	milo
mascot	src/features/chapters/story/SeesawPark.tsx	175	milo.src
mascot	src/features/chapters/story/SeesawPark.tsx	175	/assets/characters/milo_idle.png
mascot	src/features/chapters/story/SeesawPark.tsx	181	milo.emoji
mascot	src/features/chapters/story/SeesawPark.tsx	182	milo.accessory
mascot	src/features/chapters/story/SeesawPark.tsx	184	Milo
mascot	src/features/chapters/story/SeesawPark.tsx	370	Milo
mascot	src/features/chapters/story/SeesawPark.tsx	475	Milo
mascot	src/features/chapters/story/SeesawPark.tsx	493	--milo-orange
mascot	src/features/chapters/story/SeesawPark.tsx	502	--milo-orange
mascot	src/features/chapters/story/SeesawPark.tsx	511	--milo-orange
mascot	src/features/chapters/story/SeesawPark.tsx	511	--milo-orange-deep
mascot	src/features/chapters/story/SeesawPark.tsx	515	Milo
mascot	src/features/chapters/story/SeesawPark.tsx	530	Milo
mascot	src/features/chapters/story/SeesawPark.tsx	531	MiloHost
mascot	src/features/chapters/story/SeesawPark.tsx	531	milo
mascot	src/features/chapters/story/SeesawPark.tsx	531	shown.w.milo
mascot	src/features/chapters/story/ShapeStudio.tsx	18	@/infra/useMiloSpeaker
mascot	src/features/chapters/story/ShapeStudio.tsx	34	milo
mascot	src/features/chapters/story/ShapeStudio.tsx	39	milo
mascot	src/features/chapters/story/ShapeStudio.tsx	39	/assets/characters/milo_painter.png
mascot	src/features/chapters/story/ShapeStudio.tsx	39	🦊
mascot	src/features/chapters/story/ShapeStudio.tsx	40	Milo
mascot	src/features/chapters/story/ShapeStudio.tsx	43	milo
mascot	src/features/chapters/story/ShapeStudio.tsx	43	/assets/characters/milo_idle.png
mascot	src/features/chapters/story/ShapeStudio.tsx	43	🦊
mascot	src/features/chapters/story/ShapeStudio.tsx	44	Milo
